Date,Country,Cumulative no. of cases,Cumulative no. of deaths,Link
2009-06-29,Vanuatu,2,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Venezuela,172,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Viet Nam,84,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,West Bank and Gaza Strip,9,0,https://www.who.int/csr/don/2009_06_29/en/
2009-06-29,Yemen,6,0,https://www.who.int/csr/don/2009_06_29/en/
2009-07-01,Algeria,2,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Antigua and Barbuda,2,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Argentina,1587,26,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Australia,4090,7,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Austria,15,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Bahamas,6,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Bahrain,15,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Bangladesh,1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Barbados,10,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Belgium,47,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,"Bermuda, UKOT",1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Bolivia,205,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Brazil,680,1,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,"British Virgin Islands,  UKOT",1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Brunei Darussalam,29,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Bulgaria,10,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Cambodia,6,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Canada,7983,25,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Cap Verde,3,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,"Cayman Islands, UKOT",13,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Chile,6211,12,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,China,1518,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Colombia,93,2,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Costa Rica,279,2,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Cote d'Ivoire,2,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Cuba,46,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Cyprus,48,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Czech Republic,9,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Denmark,55,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Dominica,1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Dominican Republic,108,2,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Ecuador,163,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Egypt,67,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,El Salvador,226,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Estonia,13,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Ethiopia,2,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Fiji,2,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Finland,26,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,France,277,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,"France, New Caledonia, FOC",6,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,"French Polynesia, FOC",2,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Germany,417,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Greece,92,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Guatemala,254,2,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,"Guernsey, Crown Dependency",5,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Honduras,118,1,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Hungary,10,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Iceland,4,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,India,104,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Indonesia,8,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Iran,1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Iraq,11,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Ireland,41,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,"Isle of Man, Crown Dependency",1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Israel,506,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Italy,123,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Jamaica,32,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Japan,1266,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,"Jersey, Crown Dependency",8,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Jordan,20,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Kenya,1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Kuwait,34,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Laos,3,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Latvia,1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Lebanon,39,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Lithuania,1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Luxembourg,4,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Malaysia,112,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,"Martinique, FOC",2,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Mauritius,7,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Mexico,8680,116,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Montenegro,4,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Morocco,17,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Myanmar,1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Nepal,3,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Netherlands,128,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,"Netherlands Antilles, Curaçao",7,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,"Netherlands Antilles, Sint Maarten",7,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,New Zealand,711,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Nicaragua,293,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Norway,32,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Oman,3,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Panama,417,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Papua New Guinea,1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Paraguay,96,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Peru,538,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Philippines,861,1,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Poland,15,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Portugal,17,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Qatar,10,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Republic of Korea,202,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Romania,28,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Russia,3,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Saint Lucia,1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Samoa,1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Saudi Arabia,81,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Serbia,12,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Singapore,701,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Slovakia,13,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Slovenia,4,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,South Africa,1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Spain,717,1,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Sri Lanka,15,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Suriname,11,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Sweden,69,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Switzerland,56,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Thailand,1414,3,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Trinidad and Tobago,53,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Tunisia,3,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Turkey,32,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Ukraine,1,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,United Arab Emirates,8,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,United Kingdom,6538,3,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,United States of America,27717,127,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Uruguay,195,1,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Vanuatu,2,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Venezuela,193,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Viet Nam,123,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,West Bank and Gaza Strip,13,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-01,Yemen,7,0,https://www.who.int/csr/don/2009_07_01a/en/
2009-07-03,Algeria,5,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Antigua and Barbuda,2,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Argentina,1587,26,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Australia,4568,9,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Austria,15,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Bahamas,6,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Bahrain,15,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Bangladesh,12,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Barbados,12,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Belgium,49,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,"Bermuda, UKOT",1,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Bolivia,283,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Bosnia and Hezegovina,1,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Brazil,737,1,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,"British Virgin Islands,  UKOT",2,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Brunei Darussalam,85,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Bulgaria,10,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Cambodia,7,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Canada,7983,25,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Cap Verde,3,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,"Cayman Islands, UKOT",14,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Chile,7376,14,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,China,1814,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Colombia,101,2,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Costa Rica,227,2,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Cote d'Ivoire,2,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Cuba,73,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Cyprus,70,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Czech Republic,15,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Denmark,63,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Dominica,1,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Dominican Republic,108,2,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Ecuador,163,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Egypt,67,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,El Salvador,253,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Estonia,13,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Ethiopia,3,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Fiji,2,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Finland,43,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,France,300,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,"France, New Caledonia, FOC",6,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,"French Polynesia, FOC",2,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Germany,470,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Greece,109,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Guatemala,254,2,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,"Guernsey, Crown Dependency",5,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Honduras,123,1,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Hungary,11,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Iceland,4,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,India,104,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Indonesia,8,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Iran,1,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Iraq,11,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Ireland,51,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,"Isle of Man, Crown Dependency",1,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Israel,577,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Italy,130,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Jamaica,32,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Japan,1446,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,"Jersey, Crown Dependency",11,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Jordan,22,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Kenya,12,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Kuwait,35,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Laos,3,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Latvia,1,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Lebanon,47,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Lithuania,3,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Luxembourg,4,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Malaysia,112,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Malta,2,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,"Martinique, FOC",2,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Mauritius,1,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Mexico,10262,119,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Montenegro,9,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Morocco,17,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Myanmar,1,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Nepal,5,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Netherlands,134,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,"Netherlands Antilles, Curaçao",8,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,"Netherlands Antilles, Sint Maarten",7,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,"Netherlands, Aruba",5,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,New Zealand,912,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Nicaragua,308,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Norway,41,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Oman,3,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Palau,1,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Panama,417,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Papua New Guinea,1,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Paraguay,103,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Peru,538,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Philippines,1709,1,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Poland,19,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Portugal,27,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Qatar,10,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Republic of Korea,202,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Romania,36,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Russia,3,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Saint Lucia,1,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Samoa,1,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Saudi Arabia,89,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Serbia,15,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Singapore,878,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Slovakia,18,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Slovenia,5,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,South Africa,12,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Spain,760,1,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Sri Lanka,17,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Suriname,11,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Sweden,74,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Switzerland,72,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Thailand,1414,3,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Trinidad and Tobago,53,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Tunisia,3,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Turkey,40,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Uganda,1,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Ukraine,1,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,United Arab Emirates,8,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,United Kingdom,7447,3,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,United States of America,33902,170,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Uruguay,195,1,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Vanuatu,2,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Venezuela,204,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Viet Nam,131,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,West Bank and Gaza Strip,30,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-03,Yemen,7,0,https://www.who.int/csr/don/2009_07_03/en/
2009-07-06,Algeria,5,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Antigua and Barbuda,2,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Argentina,2485,60,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Australia,5298,10,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Austria,19,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Bahamas,7,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Bahrain,15,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Bangladesh,18,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Barbados,12,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Belgium,54,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,"Bermuda, UKOT",1,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Bolivia,416,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Bosnia and Hezegovina,1,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Brazil,737,1,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,"British Virgin Islands,  UKOT",2,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Brunei Darussalam,124,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Bulgaria,10,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Cambodia,7,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Canada,7983,25,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Cap Verde,3,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,"Cayman Islands, UKOT",14,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Chile,7376,14,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,China,2040,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Colombia,118,2,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Cook Island,1,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Costa Rica,277,3,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Cote d'Ivoire,2,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Croatia,1,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Cuba,85,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Cyprus,109,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Czech Republic,15,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Denmark,66,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Dominica,1,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Dominican Republic,108,2,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Ecuador,204,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Egypt,78,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,El Salvador,319,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Estonia,13,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Ethiopia,3,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Fiji,2,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Finland,47,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,France,310,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,"French Polynesia, FOC",4,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Germany,505,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Greece,151,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,"Guadaloupe, FOC",2,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Guatemala,286,2,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,"Guernsey, Crown Dependency",5,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Guyana,2,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Honduras,123,1,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Hungary,11,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Iceland,4,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,India,129,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Indonesia,20,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,"Iran, Islamic Republic",1,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Iraq,12,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Ireland,74,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,"Isle of Man, Crown Dependency",1,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Israel,681,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Italy,146,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Jamaica,32,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Japan,1790,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,"Jersey, Crown Dependency",11,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Jordan,23,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Kenya,15,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Kuwait,35,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Laos,5,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Latvia,1,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Lebanon,49,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Libya,1,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Lithuania,3,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Luxembourg,6,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Malaysia,112,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Malta,24,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,"Martinique, FOC",3,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Mauritius,1,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Mexico,10262,119,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Montenegro,10,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Morocco,17,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Myanmar,1,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Nepal,5,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Netherlands,135,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,"Netherlands Antilles, Curaçao",8,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,"Netherlands Antilles, Sint Maarten",7,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,"Netherlands, Aruba",5,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,"New Caledonia, FOC",12,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,New Zealand,1059,3,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Nicaragua,321,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Norway,41,0,https://www.who.int/csr/don/2009_07_06/en/
2009-07-06,Oman,4,0,https://www.who.int/csr/don/2009_07_06/en/
